sample_id,group_id,split_role,variant_id,intended_temperature_bin,realized_temperature_bin,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,projected_peak_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,support_coordinate_sha256,layout_hash,solve_and_write_seconds
rb_g057_v1,rb_g057,train,v1,0,0,2.5,500.0,333.33,45.72973142307103,34.02484543809484,35.28171635416249,45.6006294380374,0.8332975431022289,0.166702457005218,-1.0744691802955231e-10,7.845018898846357e-11,1198,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.6660726389964111
rb_g057_v2,rb_g057,train,v2,1,1,7.000000000000001,1000.0,333.33,74.98372002645544,52.40873925506771,54.32292670928275,74.92982053069096,0.907889250061216,0.09211074997591034,-3.712634961366185e-11,9.052581110964814e-11,1201,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.597534011991229
rb_g057_v3,rb_g057,train,v3,1,1,7.000000000000001,1000.0,500.0,82.80680316910156,50.53555203874465,52.930361274043875,82.40399744868006,0.8988156243764005,0.10118437566252825,-3.892879669414079e-11,9.130380091643789e-11,1183,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.6204208649869543
rb_g057_v4,rb_g057,train,v4,2,2,16.5,2050.0,500.0,114.3857435675958,62.411688006418004,65.34534093549439,113.49387573240983,0.9465032139082672,0.05349678610833014,-1.6597383400311848e-11,1.1964413342626353e-10,1175,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.5494468020042405
rb_g057_v5,rb_g057,train,v5,2,2,16.5,2050.0,1000.0,105.43317044506028,59.903070382543525,63.680047111470024,105.09186623487017,0.9403429092634089,0.05965709075379618,-1.7205139669864835e-11,1.1431703126319596e-10,1140,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.5063780100026634
rb_g057_v6,rb_g057,train,v6,3,3,12.5,1000.0,500.0,134.54514336060942,90.22077555286863,94.48912885584483,134.26467509326312,0.8988562673549793,0.10114373266839768,-2.337690929721248e-11,9.795782561419268e-11,1210,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.5982534349896014
rb_g057_v7,rb_g057,train,v7,3,3,12.5,1000.0,500.0,134.64395851692353,90.22073176422698,94.4896122125814,134.3383714091293,0.8988560638827063,0.10114393614139215,-2.409846544537686e-11,9.764541381171884e-11,1199,f5ae558963baecfb356a0324a17ea303731209a912369bdf40874115c0dad9a2,d7f8fdd5a953401ddb4e0fc627ae53ffccd551f0c9b2b43e678a2f6e4da3b8c1,1.5848386749858037
rb_g058_v0,rb_g058,train,v0,0,0,1.8000000000000003,333.33,333.33,44.10293063010528,33.84522128220274,35.1009376653427,44.10293063010528,0.7700385368705628,0.22996146327407185,-1.4463461292832686e-10,7.833458207012845e-11,1197,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.5489183140161913
rb_g058_v1,rb_g058,train,v1,0,0,2.4999999999999996,500.0,333.33,45.63092515666085,34.02360820706858,35.279178427248,45.35679773771972,0.8333085707604789,0.16669142934803133,-1.0851024523361731e-10,7.992511436138929e-11,1213,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.6142815529892687
rb_g058_v2,rb_g058,train,v2,1,1,6.999999999999998,1000.0,333.33,82.01005138097389,52.390421083490985,54.29844759828693,81.35399925729257,0.9079429906241547,0.09205700941363232,-3.778705919594522e-11,9.051373071414575e-11,1194,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.5640736990026198
rb_g058_v3,rb_g058,train,v3,1,1,7.0,1000.0,500.0,77.28062899846833,50.507420840378416,52.89193437233796,76.52903045181733,0.8989113997535151,0.1010886002840887,-3.7603824815895286e-11,9.212978235373475e-11,1188,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.627489078004146
rb_g058_v4,rb_g058,train,v4,2,2,16.5,2050.0,500.0,102.95588887988225,62.35514662525753,65.2441330270511,101.8747343385769,0.9465821665766805,0.05341783344069661,-1.737704256582316e-11,1.1776912218334065e-10,1174,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.66645482002059
rb_g058_v5,rb_g058,train,v5,2,2,16.5,2050.0,1000.0,101.51913974384382,59.887172387228276,63.628700798687824,100.43327687469264,0.9403706899564411,0.05962931006030855,-1.6749699270666028e-11,1.1688531008101988e-10,1178,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.5685899049858563
rb_g058_v6,rb_g058,train,v6,3,3,12.499999999999996,1000.0,500.0,132.6835280286253,90.20935669682622,94.4650401717255,131.70325167463585,0.8988782830428778,0.10112171698060667,-2.348443217670138e-11,9.748948228647228e-11,1206,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.6052325640048366
rb_g058_v7,rb_g058,train,v7,3,3,12.5,1000.0,500.0,132.40341506812695,90.20971529188897,94.4657356137606,131.6263079270488,0.898876804364052,0.1011231956599235,-2.3975559315658758e-11,9.862628496018082e-11,1193,301132bea5a5740e9286e5bf7449b2658b3c9d0a0e258a5be3ebca19f84ccca5,0d76ec9b25a4b1829b21ae206d58ef7f10b8abd10634a39c57a88b2b0fea6189,1.5457984849927016
rb_g059_v0,rb_g059,train,v0,0,0,1.8,333.33,333.33,44.36284338664899,33.83757259851513,35.09396932654401,44.275786512263494,0.7701373693881408,0.229862630757618,-1.4575880625934523e-10,7.738255310063247e-11,1204,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.5852747299941257
rb_g059_v1,rb_g059,train,v1,0,0,2.5,500.0,333.33,45.52075770246023,34.01126946073698,35.26766561630025,45.5028994392888,0.8334147055793364,0.16658529452806364,-1.0740008882237362e-10,7.841535693631167e-11,1185,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.6126417939958628
rb_g059_v2,rb_g059,train,v2,1,1,7.000000000000002,1000.0,333.33,75.28902083876926,52.362108526413216,54.27012029230798,75.23796968727112,0.9080251401572406,0.09197485988016754,-3.7408092496653864e-11,9.049367592784803e-11,1180,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.596431822021259
rb_g059_v3,rb_g059,train,v3,1,1,7.0,1000.0,500.0,74.54091199734034,50.48563769759723,52.87019577992915,74.49079190581085,0.8989860590739719,0.10101394096369677,-3.7668614259546625e-11,9.12732759243541e-11,1181,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.5934534609841648
rb_g059_v4,rb_g059,train,v4,2,2,16.499999999999996,2050.0,500.0,101.71706304348083,62.288997968647564,65.17451693306832,101.61080363892506,0.946674635588152,0.05332536442863354,-1.6785556110049228e-11,1.1608744901851549e-10,1142,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.5176347729866393
rb_g059_v5,rb_g059,train,v5,2,2,16.499999999999996,2050.0,1000.0,98.78329608866335,59.793511130685154,63.528446489429065,98.68613423100703,0.9405252261266834,0.05947477389059761,-1.7281065467500415e-11,1.1396603664227366e-10,1171,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.5615099010174163
rb_g059_v6,rb_g059,train,v6,3,3,12.500000000000002,1000.0,500.0,136.232334932943,90.14590674657745,94.40266811752296,133.97842781009643,0.8989995553290261,0.10100044469579296,-2.481906236084796e-11,9.83746641054488e-11,1187,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.677626702003181
rb_g059_v7,rb_g059,train,v7,3,3,12.500000000000002,1000.0,500.0,132.82826293506133,90.14813885531456,94.40497739451631,132.28580050592302,0.8989950696779418,0.10100493034627618,-2.4218014260668495e-11,9.851668763031316e-11,1190,a71eabcb35938fc121c30275f2827a3fdd92d6d3f8c75abe2a54a573ef213ce1,57210bd6bd58fed8a4095464bb31a151ded8186af7883e41362fe0c0ddabf049,1.7440783159981947
rb_g060_v0,rb_g060,train,v0,0,0,1.8,333.33,333.33,44.151127235796935,33.840877538559496,35.097095505392076,44.09513705213698,0.7700944044654527,0.2299055956777718,-1.4322456800799602e-10,7.687293124171212e-11,1198,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.5770217440149281
rb_g060_v1,rb_g060,train,v1,0,0,2.4999999999999996,500.0,333.33,45.352034832963284,34.01489483574736,35.271325919879324,45.2719068140737,0.8333829274564131,0.16661707265154982,-1.0796290528247711e-10,7.805031518981475e-11,1181,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.567474415001925
rb_g060_v2,rb_g060,train,v2,1,1,6.999999999999999,1000.0,333.33,73.46922593527222,52.37223947465684,54.280461550561526,73.24542985991906,0.9079953962354768,0.09200460380154583,-3.702254376085941e-11,9.038481860737913e-11,1181,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.5934770029853098
rb_g060_v3,rb_g060,train,v3,1,1,7.0,1000.0,500.0,72.31755849574648,50.50472468776955,52.888423064880385,72.11392828486498,0.8989219659628107,0.10107803407499226,-3.7802967105855196e-11,9.094670965931479e-11,1186,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.5923450669797603
rb_g060_v4,rb_g060,train,v4,2,2,16.5,2050.0,500.0,97.07104644172074,62.34512692625219,65.22826106357743,96.20079491408842,0.9465965314248646,0.05340346859240721,-1.7271813608961868e-11,1.178923892947686e-10,1177,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.5366037719941232
rb_g060_v5,rb_g060,train,v5,2,2,16.499999999999996,2050.0,1000.0,95.86041015290897,59.85629805193624,63.59042210137761,95.77561272328802,0.9404204491731477,0.059579550842763694,-1.591145397257647e-11,1.1617455277135577e-10,1174,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.5553324049978983
rb_g060_v6,rb_g060,train,v6,3,3,12.500000000000002,1000.0,500.0,129.54290175444714,90.1855600462524,94.44189236394857,129.25966304197027,0.898923147925745,0.10107685209814676,-2.3891733036407456e-11,9.866899227213148e-11,1200,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.6079158009961247
rb_g060_v7,rb_g060,train,v7,3,3,12.499999999999998,1000.0,500.0,129.8690089829522,90.18697704350035,94.44350582226157,129.55235206247232,0.8989211753968273,0.10107882462751766,-2.4344934956843647e-11,9.828316741572638e-11,1196,88fc43d2b79b34a6a735a6a65cd37c5ce80569574a8cf59bc803ad6355909b66,cda424714a71940400276043f496006e8df75b6218cf9a862457aa61296ece28,1.5935508600086905
rb_g061_v0,rb_g061,train,v0,0,0,1.8000000000000003,333.33,333.33,44.349113402315766,33.83367248262688,35.09072642537166,44.319817446610784,0.7701876781402971,0.22981232200528381,-1.4558089301964905e-10,7.622351337537039e-11,1185,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.6284807730116881
rb_g061_v1,rb_g061,train,v1,0,0,2.5,500.0,333.33,45.54033866575958,34.00583067624882,35.26299190812254,45.51607210604868,0.8334619640435605,0.16653803606256318,-1.0612368761542256e-10,7.948462945635635e-11,1195,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.5569270799751393
rb_g061_v2,rb_g061,train,v2,1,1,7.0,1000.0,333.33,75.06736491009468,52.349317558665014,54.260089093861794,74.9537643122195,0.9080626840842249,0.09193731595370046,-3.792529782283996e-11,8.940466953006303e-11,1182,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.5620803240162786
rb_g061_v3,rb_g061,train,v3,1,1,7.000000000000002,1000.0,500.0,75.07220944343993,50.47456614848269,52.86311003288232,74.89717820239963,0.8990236608622345,0.10097633917524311,-3.74775924579954e-11,9.191523807511483e-11,1186,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.5485003550129477
rb_g061_v4,rb_g061,train,v4,2,2,16.5,2050.0,500.0,105.77422016476584,62.25436572503401,65.16535110982751,105.36729100110489,0.9467234500823573,0.0532765499353016,-1.7658810440848633e-11,1.1743366913188014e-10,1165,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.539190564013552
rb_g061_v5,rb_g061,train,v5,2,2,16.500000000000004,2050.0,1000.0,104.72095688418386,59.76112619735927,63.526069460620754,104.45136908294745,0.9405794771377777,0.059420522879719585,-1.7497276355077862e-11,1.1466840884033889e-10,1165,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.5512218119984027
rb_g061_v6,rb_g061,train,v6,3,3,12.500000000000002,1000.0,500.0,133.26379984292214,90.12103001974559,94.38735284445202,133.09522166603392,0.899046897965575,0.10095310205926025,-2.4835316025928473e-11,9.6500549420717e-11,1179,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.5791313140070997
rb_g061_v7,rb_g061,train,v7,3,3,12.499999999999998,1000.0,500.0,132.935601619186,90.12118041779772,94.38673658565858,132.77904294745656,0.899046560915537,0.10095343910954785,-2.5084876398295823e-11,9.652295927891204e-11,1179,02a9fe335b2d9d7f0b0cfbf375de955c69d764027471e8d068f21c8529cfce2c,9b3f9c05b08754302741c9d361dbe1c5e2253703e41888e121c8f995645fc362,1.5759063260047697
rb_g062_v0,rb_g062,train,v0,0,0,1.8,333.33,333.33,44.140340720666245,33.84278971178118,35.09857968246721,44.10236563466856,0.7700697923536728,0.22993020778798867,-1.4166146650790917e-10,7.7311630651307e-11,1193,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.6480568849947304
rb_g062_v1,rb_g062,train,v1,0,0,2.500000000000001,500.0,333.33,45.11277423254194,34.01909753693831,35.27454020326061,45.06667040318638,0.8333467980751105,0.16665320203038467,-1.0549512374780075e-10,7.858488371896848e-11,1192,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.62298191501759
rb_g062_v2,rb_g062,train,v2,1,1,7.0,1000.0,333.33,73.36643865416585,52.38719046830245,54.29174564369541,73.30381539861685,0.9079521413439682,0.09204785869320298,-3.717112332221209e-11,9.078324490342983e-11,1188,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.626544794999063
rb_g062_v3,rb_g062,train,v3,1,1,7.0,1000.0,500.0,73.3182246821334,50.51170932019487,52.893307581245686,73.27467058903744,0.8988968303319146,0.10110316970473808,-3.66526174490543e-11,9.120103274873116e-11,1139,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.4710541809909046
rb_g062_v4,rb_g062,train,v4,2,2,16.500000000000004,2050.0,500.0,102.56327121874932,62.369252503668434,65.25239233906446,102.45626934528195,0.9465624512821895,0.053437548733791494,-1.5981054863283874e-11,1.1747362372970543e-10,1118,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.452223906002473
rb_g062_v5,rb_g062,train,v5,2,2,16.5,2050.0,1000.0,102.76840609508059,59.877706882434005,63.61663995735234,102.65942491971822,0.9403850301055569,0.05961496991239751,-1.7954345081379458e-11,1.1516372636766397e-10,1161,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.54180811799597
rb_g062_v6,rb_g062,train,v6,3,3,12.499999999999998,1000.0,500.0,131.61030375260935,90.2024500611663,94.45617449356465,131.5060145408251,0.8988914315333628,0.10110856849181768,-2.5180444396255556e-11,9.758592076820391e-11,1182,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.553725351986941
rb_g062_v7,rb_g062,train,v7,3,3,12.5,1000.0,500.0,131.2898495711126,90.2004739526704,94.45389205573234,131.14466853309017,0.8988951040545053,0.1011048959702006,-2.470596172088335e-11,9.787257751348492e-11,1187,8854cfcf78cdc46e057e357affa1689d487b786defd35f6e16c37496982b3ab6,8f73781984e22ccfe9dec347a3b73626f916e29b4c45708fd8f69aecf69ec973,1.585232952988008
rb_g063_v0,rb_g063,train,v0,0,0,1.8,333.33,333.33,43.73405363018435,33.83711491132932,35.093831176683715,43.73138846173765,0.7701432897525068,0.229856710393109,-1.4561583420539628e-10,7.572414695432561e-11,1179,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.588445703004254
rb_g063_v1,rb_g063,train,v1,0,0,2.5,500.0,333.33,44.755722962698485,34.00989000163396,35.266859095914924,44.75359694147761,0.8334267777632751,0.1665732223453123,-1.0858747234721022e-10,7.799018317653769e-11,1176,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.5832323229988106
rb_g063_v2,rb_g063,train,v2,1,1,7.0,1000.0,333.33,72.75071639958031,52.3547657150152,54.26531083382125,72.73379602714908,0.9080466635045156,0.09195333653446865,-3.898416510241174e-11,8.884926781034915e-11,1161,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.6297318610013463
rb_g063_v3,rb_g063,train,v3,1,1,7.000000000000001,1000.0,500.0,72.15898742894842,50.47636649903417,52.86362283123589,72.14001090039221,0.8990175606195328,0.10098243941905899,-3.8591748844193514e-11,9.108848431567825e-11,1153,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.484291051980108
rb_g063_v4,rb_g063,train,v4,2,2,16.499999999999993,2050.0,500.0,97.28073909398222,62.26825146956101,65.16662624504997,97.23205973044617,0.946703621106205,0.05329637891118694,-1.7391926282977535e-11,1.1729047504221585e-10,1167,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.512086327013094
rb_g063_v5,rb_g063,train,v5,2,2,16.500000000000004,2050.0,1000.0,95.85633419650105,59.781330569532756,63.531974059272414,95.8332171363179,0.9405456823479941,0.059454317668867905,-1.686202019763613e-11,1.152321114521036e-10,1166,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.4835639810189605
rb_g063_v6,rb_g063,train,v6,3,3,12.499999999999998,1000.0,500.0,127.34290386687434,90.13971571027896,94.40190304649164,127.31291223338599,0.8990111707706779,0.10098882925351763,-2.419556111021848e-11,9.741098862837355e-11,1205,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.599753405986121
rb_g063_v7,rb_g063,train,v7,3,3,12.499999999999995,1000.0,500.0,127.72788965508914,90.14377549174195,94.40656164679652,127.69704196908577,0.899003231686268,0.10099676833842246,-2.4690400834970217e-11,9.720255472553809e-11,1181,1cc7f0b6a3aeafb7a06428f6133be0c1c2abc20ef117c87ace6823aa163e1908,e275001e788178529b4e4e9b753d3f98da62cc59e0f8842a6f15e1d3de251729,1.5500545800023247
rb_g064_v0,rb_g064,train,v0,0,0,1.7999999999999998,333.33,333.33,46.1225525235846,33.86804820667094,35.12363113291351,46.1225525235846,0.7697452560611955,0.23025474408399835,-1.451938260979249e-10,7.616362760742751e-11,1196,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.6196252029913012
rb_g064_v1,rb_g064,train,v1,0,0,2.5,500.0,333.33,47.95080328446636,34.05613453919555,35.3129368825541,47.95080328446636,0.8330246162577183,0.16697538384920071,-1.0691898477688255e-10,7.896488997658908e-11,1198,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.5887008440040518
rb_g064_v2,rb_g064,train,v2,1,1,7.000000000000001,1000.0,333.33,80.7224911181795,52.49888557146659,54.41703784602878,80.7192815662595,0.9076256159921346,0.09237438404520798,-3.7342589338200987e-11,9.028698376773924e-11,1188,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.5955650619871449
rb_g064_v3,rb_g064,train,v3,1,1,7.000000000000002,1000.0,500.0,79.391231345481,50.6109414141122,53.00458775384594,79.38023018174175,0.8985583774443353,0.10144162259245597,-3.6791236723843206e-11,9.237762763151317e-11,1197,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.642887801019242
rb_g064_v4,rb_g064,train,v4,2,2,16.5,2050.0,500.0,114.4548474827389,62.62662505090933,65.57037880161742,114.4190843476515,0.9462034861748123,0.05379651384171344,-1.652577065091133e-11,1.180583557730675e-10,1185,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.5491066359973047
rb_g064_v5,rb_g064,train,v5,2,2,16.5,2050.0,1000.0,114.34343950932453,60.121523939659134,63.921590388766624,114.3185622881424,0.9399788517008486,0.060021148315506125,-1.6354782847870272e-11,1.15877857550638e-10,1188,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.5821582109783776
rb_g064_v6,rb_g064,train,v6,3,3,12.5,1000.0,500.0,142.38766465650804,90.38884090008004,94.66325527049385,142.31804258456714,0.8985348650752176,0.1014651349484988,-2.3716459907063837e-11,9.799375079144616e-11,1210,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.5803394510003272
rb_g064_v7,rb_g064,train,v7,3,3,12.500000000000004,1000.0,500.0,142.97941478041935,90.3927402516519,94.66970240079428,142.94830053883805,0.8985271491617168,0.10147285086267437,-2.4391173525373227e-11,9.681884949444134e-11,1194,9702c9fa2d2a8a1b5d4ce3e88af393aafdac12779cde2b1dfcf99659dd28be6d,b791af417ae505f139939e84c8b070c490d3041dc8b0349d6885dbcce93e080b,1.5863937359827105
rb_g065_v0,rb_g065,train,v0,0,0,1.7999999999999998,333.33,333.33,44.60277243021045,33.832000546179906,35.08913755828679,44.58415572886486,0.7702095755785192,0.2297904245670629,-1.4558209576125908e-10,7.718722884528962e-11,1200,89f0dcabf04ac3ea111935f27aa14b11b079b78cbd6823c518acc295a414b238,3ec4b2675bac5912307a74e12bb04982ad632e8fc4b7713f7933e65b1a26ad8f,1.5707951440126635
rb_g065_v1,rb_g065,train,v1,0,0,2.5,500.0,333.33,45.564821423415765,33.999158094137975,35.256682099807946,45.54450404347955,0.8335199801683819,0.16648001993917966,-1.0756158186353559e-10,7.882384616487067e-11,1187,89f0dcabf04ac3ea111935f27aa14b11b079b78cbd6823c518acc295a414b238,3ec4b2675bac5912307a74e12bb04982ad632e8fc4b7713f7933e65b1a26ad8f,1.5845000190020073
