sample_id,group_id,split_role,design_block,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,total_source_area_mm2,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,projected_field_cv_rms_deltaT_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points,full_field_idw8_cv_rmse_K,full_field_idw8_cv_relative_rmse,full_field_idw8_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K
p1g_g060_t0_b0_p1,p1g_g060,train,complete_factorial_2x2x2,1000.0,20.0,6.0,7,25.23815331730792,distributed,partly_aligned,64.95481031731873,58.048094778736946,10.825801719553121,5.894137560602243,0.10586243990836569,0.9823562601003738,0.017643739984727614,-8.510137964693835e-11,6.986077340422319e-11,362.8673962420248,358.9364039883215,352.92670855230034,10.66608907505736,593.8593168308109,0.6669325602406992,93.90193252988617,9.999156514816661,499.9573843009248,10.477899373670803,10.47789937277912,-8.510132994643101e-11,True,0.014661662631453964,59.287269540687426,363,8,True,True,0.719425960293899,0.012384159567952722,4.154164471612432,0.6684615585251095,1.1419550083772947
p1g_g060_t0_b1_p0,p1g_g060,train,complete_factorial_2x2x2,1000.0,120.0,4.0,7,25.23815331730792,distributed,partly_aligned,41.4580917813409,33.42086674760947,10.364522945335224,3.751245409449857,0.24875459102794972,0.9378113523624643,0.06218864775698743,-1.1945169853255777e-10,6.928837544982456e-11,340.0827721516935,337.50913983340064,320.7272316100081,10.685190590495624,161.1337985202849,0.6860741000334389,77.80978217005304,9.999116490462185,83.32401635023184,10.02069303792338,10.02069303672639,-1.194517355152631e-10,True,0.00980873698904361,35.6566789624811,363,8,True,True,1.1783699074162026,0.034796421154602165,10.295392299369155,0.3913944118590962,2.6868987626098146
p1g_g060_t0_b1_p1,p1g_g060,train,complete_factorial_2x2x2,1000.0,120.0,6.0,7,25.23815331730792,distributed,partly_aligned,62.18713767005249,50.1313001196914,10.36452294500875,5.6268681139771575,0.37313188652928664,0.9378113523295263,0.06218864775488111,-8.440735147866955e-11,6.947948834948769e-11,360.12415822556613,356.2637097481248,331.09084741395884,10.68519059052007,161.13379852045173,0.686074100057889,77.80978217022069,9.99911649046218,83.32401635023106,10.020693037594356,10.020693036748536,-8.440727715483846e-11,True,0.014713105483281197,53.48501844190471,363,8,True,True,1.7675548610697303,0.03479642115472475,15.443088448542198,0.5870916177933623,4.030348143778042
p1g_g060_t1_b0_p0,p1g_g060,train,complete_factorial_2x2x2,1400.0,20.0,4.0,7,25.23815331730792,distributed,partly_aligned,32.22072653656653,27.990895894974994,8.055181634141633,3.948820386377731,0.051179614096362555,0.9872050965944328,0.012794903524090639,-1.1852342371443392e-10,6.934703633701342e-11,330.8278651050164,328.2025542996479,325.5868003144999,7.806854221924968,602.3465719568092,0.6648341905914575,102.40532061551767,7.14202003133351,499.9412513412915,7.706966276254093,7.706966275340637,-1.1852341696878016e-10,True,0.009777991910539185,28.708169636583122,363,8,True,True,0.4265271469866439,0.015225751630018493,2.7527850488253307,0.45153976474398405,0.6016624368930366
p1g_g060_t1_b0_p1,p1g_g060,train,complete_factorial_2x2x2,1400.0,20.0,6.0,7,25.23815331730792,distributed,partly_aligned,48.33108980334396,41.986343841006054,8.05518163389066,5.923230579354192,0.07676942114194138,0.9872050965590321,0.012794903523656897,-8.268896215894254e-11,6.972726698990587e-11,346.2417976560062,342.3038314479548,338.38020047044864,7.806854221948581,602.3465719574505,0.6648341906150774,102.40532061616068,7.142020031333503,499.9412513412898,7.706966276001036,7.7069662753637544,-8.268900057284352e-11,True,0.014666987864700332,43.062254453399795,363,8,True,True,0.6397907204725048,0.015225751630369091,4.129177573241407,0.6773096471178519,0.9024936553427096
p1g_g060_t1_b1_p0,p1g_g060,train,complete_factorial_2x2x2,1400.0,120.0,4.0,7,25.23815331730792,distributed,partly_aligned,31.234722163669915,24.471744756242142,7.808680540917479,3.817331566179376,0.18266843429289226,0.954332891544844,0.045667108573223064,-1.180670838873965e-10,6.886576563774738e-11,329.85393006455655,327.2633485913495,315.2200525506522,7.82062798239877,163.43234221129023,0.67863674619176,80.11169291811109,7.14199123620701,83.32064929317913,7.463482516139138,7.463482515257946,-1.1806713639983242e-10,True,0.009803924024538446,26.23044630606359,363,8,True,True,0.8985375488278455,0.03624233206369109,7.476526335297706,0.4115100850392537,1.9721896967697603
p1g_g060_t1_b1_p1,p1g_g060,train,complete_factorial_2x2x2,1400.0,120.0,6.0,7,25.23815331730792,distributed,partly_aligned,46.85208324405079,36.70761713308949,7.808680540675131,5.725997349063599,0.2740026514301296,0.9543328915105999,0.045667108571688264,-8.228808375439674e-11,6.977834116468667e-11,344.78089509536784,340.89502288555684,322.8300788252104,7.820627982423199,163.43234221142902,0.6786367462161809,80.11169291825213,7.141991236207018,83.3206492931769,7.46348251589464,7.463482515280485,-8.228798658147126e-11,True,0.01470588603649503,39.34566945774883,363,8,True,True,1.3478063232023505,0.03624233206389094,11.214789502581937,0.6172651275628596,2.958284545053857
p1g_g061_t0_b0_p0,p1g_g061,train,complete_factorial_2x2x2,1000.0,20.0,4.0,7,24.11186167075109,mixed,partly_aligned,44.17316779134768,38.70206376240363,11.04329194783692,3.9294162542094053,0.07058374627115424,0.9823540635523513,0.01764593656778856,-1.2013989109105339e-10,6.920032501697339e-11,341.9693349594698,339.29435203657533,335.29186544393195,10.680806573879758,594.6033920931394,0.680758349291417,94.6035010650426,10.00004822458834,499.9998910280968,10.492333739867448,10.4923337386069,-1.2013983289244166e-10,True,0.07317382777188186,39.552166037794066,363,8,True,True,0.4927621697034682,0.012722117497940789,3.3241552756924193,0.47596047842603184,0.6810854581519834
p1g_g061_t0_b0_p1,p1g_g061,train,complete_factorial_2x2x2,1000.0,20.0,6.0,7,24.11186167075109,mixed,partly_aligned,66.25975168497297,58.05309564161173,11.043291947495495,5.894124381107426,0.10587561940313082,0.9823540635179043,0.01764593656718847,-8.509283786854264e-11,6.964397640668133e-11,362.9540024371404,358.94152805279634,352.9377981640976,10.680806573904059,594.6033920938628,0.6807583493156885,94.6035010657665,10.00004822458837,499.99989102809633,10.492333739523398,10.492333738630576,-8.509277713071229e-11,True,0.10976074165046157,59.32824905467603,363,8,True,True,0.7391432545447152,0.012722117498197155,4.986232913539254,0.7139407176405257,1.0216281871934143
p1g_g061_t0_b1_p0,p1g_g061,train,complete_factorial_2x2x2,1000.0,120.0,4.0,7,24.11186167075109,mixed,partly_aligned,42.32697376205516,33.4235435811336,10.58174344051379,3.7512144403938206,0.24878556008401403,0.9378036100984551,0.06219639002100351,-1.1945865130424949e-10,6.943989314365629e-11,340.1399402058875,337.51233389865257,320.7321232608354,10.700518683670195,161.343528910329,0.7004681681058689,78.01022269338361,10.000050515564327,83.33330621694539,10.034985051471878,10.034985050273113,-1.1945862650878922e-10,True,0.07431958799412541,35.71033618917244,363,8,True,True,1.1714221045257394,0.03458750927012106,7.5602174336696635,0.4360596433118644,2.393895310652738
p1g_g061_t0_b1_p1,p1g_g061,train,complete_factorial_2x2x2,1000.0,120.0,6.0,7,24.11186167075109,mixed,partly_aligned,63.49046064112861,50.13531536997528,10.5817434401881,5.6268216603931585,0.3731783401133106,0.9378036100655264,0.0621963900188851,-8.441150556315336e-11,7.005560752546842e-11,360.20991030686054,356.2685008460033,331.09818489019403,10.700518683695678,161.34352891054343,0.7004681681313228,78.0102226935977,10.000050515564356,83.33330621694573,10.034985051143423,10.034985050296354,-8.441150525374895e-11,True,0.11147938198456586,53.56550428193943,363,8,True,True,1.757133156734818,0.034587509270253065,11.340326150116766,0.6540894649714346,3.5908429658560976
p1g_g061_t1_b0_p0,p1g_g061,train,complete_factorial_2x2x2,1400.0,20.0,4.0,7,24.11186167075109,mixed,partly_aligned,33.087751582492444,27.994253746645875,8.271937895623111,3.9488115566791677,0.05118844379488045,0.9872028891697919,0.012797110948720113,-1.185120439284315e-10,6.924480973675128e-11,330.8852944319542,328.2059855497645,325.5942141210757,7.8214151241817715,603.3645905649345,0.6785101906566918,103.36474248134263,7.14290493352508,499.99984808359187,7.721323607988552,7.721323607073482,-1.185120381130829e-10,True,0.07316183229920625,28.73440919138828,363,8,True,True,0.442442361616216,0.015791130503895787,3.331049549822353,0.4803036198265431,0.6219849956266899
p1g_g061_t1_b0_p1,p1g_g061,train,complete_factorial_2x2x2,1400.0,20.0,6.0,7,24.11186167075109,mixed,partly_aligned,49.63162737224354,41.99138061850929,8.271937895373924,5.923217334806349,0.07678266568969883,0.9872028891343915,0.012797110948283138,-8.267464490785414e-11,6.930401137585366e-11,346.32794164641615,342.3089783231297,338.39132118030267,7.821415124206442,603.3645905658042,0.6785101906813393,103.36474248221184,7.142904933525102,499.9998480835923,7.721323607736025,7.721323607097666,-8.267477594057286e-11,True,0.10974274844232923,43.101613785606034,363,8,True,True,0.6636635424177393,0.015791130504287827,4.996574324724918,0.7204554297409231,0.9329774934427064
p1g_g061_t1_b1_p0,p1g_g061,train,complete_factorial_2x2x2,1400.0,120.0,4.0,7,24.11186167075109,mixed,partly_aligned,32.10073248331594,24.474495470798,8.025183120828984,3.817300051537697,0.18269994893482167,0.9543250128844243,0.045674987233705416,-1.1812970046598537e-10,6.991195763976978e-11,329.9109100296098,327.26661765613346,315.224988933106,7.835619318832688,163.71602840611922,0.6927127387880212,80.38273235502125,7.1429065800446665,83.33329605109797,7.477727507402449,7.477727506519107,-1.181296589307366e-10,True,0.07401927221144433,26.275256882207692,363,8,True,True,0.898167608827321,0.03622135876516317,5.564337361040543,0.4508633610801098,1.758237998860011
p1g_g061_t1_b1_p1,p1g_g061,train,complete_factorial_2x2x2,1400.0,120.0,6.0,7,24.11186167075109,mixed,partly_aligned,48.15109872352883,36.71174320491537,8.025183120588139,5.725950077100948,0.274049923392813,0.954325012850158,0.0456749872321355,-8.229348683978326e-11,7.004244536348218e-11,344.8663650429499,340.89992648273176,322.837483398874,7.835619318858218,163.7160284064014,0.6927127388135293,80.38273235530349,7.14290658004469,83.3332960510979,7.477727507158316,7.477727506542948,-8.229347756403415e-11,True,0.11102890831097056,39.41288532196011,363,8,True,True,1.3472514132024345,0.036221358765392106,8.346506041271255,0.6762950416228932,2.637356998198584
p1g_g062_t0_b0_p0,p1g_g062,train,complete_factorial_2x2x2,1000.0,20.0,4.0,7,26.506490723759732,edge_balanced,offset,42.42371725332163,38.679707225672,10.605929313330407,3.929475173613167,0.07052482686746481,0.9823687934032918,0.017631206716866202,-1.2015795303188526e-10,6.933538922137971e-11,341.1826844576344,339.29665160417034,335.2651353526216,10.480454167055289,583.945913614617,0.4799706755062338,83.90731842750209,10.000483491549055,500.0385951871149,10.295671114408606,10.2956711131715,-1.2015791914481115e-10,True,0.04985440895853799,39.3377470395602,396,8,True,True,0.43337794292830717,0.011195937456392448,2.3005566204789147,0.5136689853325151,0.710544146530026
p1g_g062_t0_b0_p1,p1g_g062,train,complete_factorial_2x2x2,1000.0,20.0,6.0,7,26.506490723759732,edge_balanced,offset,63.63557587794401,58.019560836510145,10.605929312990668,5.8942127602130405,0.10578724029757455,0.9823687933688401,0.017631206716262424,-8.510251299960932e-11,6.984372529026234e-11,361.77402668438737,358.94497740418853,352.897703027121,10.480454167072619,583.9459136151006,0.47997067552352446,83.90731842798513,10.000483491549094,500.0385951871155,10.295671114064561,10.295671113188373,-8.510256410941909e-11,True,0.07478161343630063,59.00662055732231,396,8,True,True,0.650066914383839,0.011195937456629444,3.4508349307236017,0.770503478000137,1.065816219758176
p1g_g062_t0_b1_p0,p1g_g062,train,complete_factorial_2x2x2,1000.0,120.0,4.0,7,26.506490723759732,edge_balanced,offset,40.57886770587686,33.405593260811834,10.144716926469215,3.7514221128061536,0.24857788767168815,0.9378555282015384,0.06214447191792204,-1.1946042766108889e-10,6.94813774272735e-11,339.3564225125688,337.51612085776435,320.7169172325372,10.491067474976651,158.32632130396584,0.4905610724323123,74.98456702894653,10.000506402544339,83.34175427501931,9.839105628142207,9.839105626966823,-1.1946038498114682e-10,True,0.049952398082837135,35.47276068574334,396,8,True,True,1.0082868328674444,0.029787836560590517,6.550095945197768,0.4745662517793221,2.54705470257295
p1g_g062_t0_b1_p1,p1g_g062,train,complete_factorial_2x2x2,1000.0,120.0,6.0,7,26.506490723759732,edge_balanced,offset,60.868301556871586,50.10838988949419,10.144716926145264,5.6271331690116515,0.3728668314948693,0.9378555281686086,0.06214447191581155,-8.442013754716982e-11,6.981727273890578e-11,359.0346337668828,356.2741812846708,331.07537584775054,10.491067474994843,158.32632130405815,0.4905610724504712,74.98456702903856,10.00050640254437,83.3417542750196,9.8391056278138,9.83910562698318,-8.442018618897564e-11,True,0.07492859712414202,53.209141026797134,396,8,True,True,1.512430249254978,0.029787836560706306,9.825143917442574,0.7118493776723085,3.8205820537278896
p1g_g062_t1_b0_p0,p1g_g062,train,complete_factorial_2x2x2,1400.0,20.0,4.0,7,26.506490723759732,edge_balanced,offset,31.339521462598896,27.97173665228237,7.834880365649724,3.9488707669045593,0.0511292335694713,0.9872176917261398,0.012782308392367825,-1.1850764813914338e-10,6.917193613851564e-11,330.09863258113944,328.2081144266164,325.5673381889599,7.622085998203774,588.6775623233868,0.4787490566587879,88.62433633046093,7.1433369415449866,500.05322599292583,7.52465814528486,7.52465814439313,-1.1850774187785348e-10,True,0.049898538973423,28.517702262503423,396,8,True,True,0.39128788141592513,0.013977959167880163,2.307269543171401,0.5179336918301374,0.6559655303972818
p1g_g062_t1_b0_p1,p1g_g062,train,complete_factorial_2x2x2,1400.0,20.0,6.0,7,26.506490723759732,edge_balanced,offset,47.00928219240268,41.95760497695757,7.834880365400447,5.923306150144464,0.07669385035155377,0.987217691690744,0.012782308391925628,-8.26696535301726e-11,6.936290787180786e-11,345.1479488701944,342.3121716384079,338.3510072821133,7.622085998221328,588.677562324001,0.4787490566762841,88.6243363310732,7.143336941545043,500.0532259929278,7.5246581450324,7.52465814441034,-8.266950139987205e-11,True,0.07484780846135664,42.77655339227468,396,8,True,True,0.5869318221185249,0.013977959168240715,3.460904314754032,0.7769005377466556,0.9839482955984522
p1g_g062_t1_b1_p0,p1g_g062,train,complete_factorial_2x2x2,1400.0,120.0,4.0,7,26.506490723759732,edge_balanced,offset,30.353591661901476,24.456049718808263,7.588397915475369,3.8175113825406646,0.1824886179316566,0.9543778456351661,0.04562215448291415,-1.1808029554138955e-10,6.892683592030749e-11,329.1265805845648,327.2698329717868,315.20947769093453,7.62972985955584,159.60765616337198,0.4863764444213101,76.26285437068921,7.14335341513453,83.34480179268277,7.2816451461412015,7.281645145281382,-1.1808042738709513e-10,True,0.04997442230052229,26.04027761715745,396,8,True,True,0.7755293728432939,0.03130182225637927,4.789466826348587,0.48907874481574254,1.8649871007827983
p1g_g062_t1_b1_p1,p1g_g062,train,complete_factorial_2x2x2,1400.0,120.0,6.0,7,26.506490723759732,edge_balanced,offset,45.530387491407566,36.68407457693576,7.588397915234594,5.726267073605495,0.2737329268882035,0.9543778456009159,0.04562215448136725,-8.228308775078592e-11,6.927918320449213e-11,343.6898708753835,340.90474945621247,322.81421653562836,7.629729859574043,159.60765616343662,0.48637644443946976,76.26285437075343,7.143353415134573,83.3448017926832,7.2816451458972535,7.281645145298097,-8.228309237001121e-11,True,0.07496163345251716,39.060416424387704,396,8,True,True,1.1632940592316023,0.031301822256573214,7.184200239250572,0.7336181172263991,2.7974806510759436
p1g_g063_t0_b0_p0,p1g_g063,train,complete_factorial_2x2x2,1000.0,20.0,4.0,4,20.065848156068856,distributed,offset,43.11458635852807,38.709018002907904,10.778646589632018,3.929397926697087,0.07060207378356556,0.9823494816742717,0.01765051844589139,-1.2016310863005586e-10,6.968232753891668e-11,342.04351939153025,339.2910689417059,335.2985637605319,10.699735729455773,595.4997797999094,0.7004763837033916,95.53480895866255,9.99925934575238,499.96497084124695,10.510879847882563,10.510879846619545,-1.2016293143884105e-10,True,0.011583696353739015,39.59655022583962,576,11,True,True,0.4806323080703716,0.012406711484997711,3.247928548324296,0.5545006698958446,0.7547934483366134
p1g_g063_t0_b0_p1,p1g_g063,train,complete_factorial_2x2x2,1000.0,20.0,6.0,4,20.065848156068856,distributed,offset,64.67187953573222,58.063527002363564,10.778646589288703,5.894096889838941,0.10590311067172253,0.9823494816398236,0.01765051844528709,-8.51106592610525e-11,6.980040521650936e-11,363.065279085231,358.9366034104921,352.94784563898503,10.699735729480736,595.4997798008045,0.7004763837283459,95.53480895955826,9.999259345752389,499.9649708412462,10.510879847538499,10.510879846643912,-8.511062138971946e-11,True,0.017375544532967524,59.39482533674339,576,11,True,True,0.7209484620980878,0.012406711485296077,4.871892822482266,0.83175100484533,1.1321901724658687
p1g_g063_t0_b1_p0,p1g_g063,train,complete_factorial_2x2x2,1000.0,120.0,4.0,4,20.065848156068856,distributed,offset,41.26748683863559,33.42912722076134,10.316871709658898,3.7511498416629765,0.24885015881486489,0.9377874604157441,0.06221253970371622,-1.1946034439436204e-10,6.967325191088454e-11,340.21317076946065,337.5085882187239,320.73561360259475,10.720225122127664,161.59592166215063,0.721000937018751,78.27022196661108,9.999224185108913,83.32569969553954,10.053292692365162,10.053292691164193,-1.194601858829772e-10,True,0.011118326358939612,35.666833011237244,576,11,True,True,1.0215030073951374,0.030156141915450647,5.934566111119011,0.506701682977166,2.6702822056888067
p1g_g063_t0_b1_p1,p1g_g063,train,complete_factorial_2x2x2,1000.0,120.0,6.0,4,20.065848156068856,distributed,offset,61.90123025598945,50.14369082941726,10.316871709331574,5.626724762296908,0.37327523820959285,0.9377874603828179,0.06221253970159881,-8.441675136694471e-11,6.96778141277332e-11,360.31975615222035,356.2628823261104,331.1034204028333,10.720225122153831,161.5959216623713,0.7210009370449244,78.27022196683232,9.999224185108906,83.32569969553897,10.053292692036726,10.05329269118806,-8.441663484409828e-11,True,0.016677489542814783,53.50024951504315,576,11,True,True,1.5322545110482961,0.030156141915614533,8.901849166359682,0.7600525244698701,4.005423308396189
p1g_g063_t1_b0_p0,p1g_g063,train,complete_factorial_2x2x2,1400.0,20.0,4.0,4,20.065848156068856,distributed,offset,32.03129808709633,28.0012579303313,8.007824521774083,3.9487931387035236,0.05120686177055129,0.9871982846758809,0.012801715442637822,-1.185187104707497e-10,6.899125220159005e-11,330.95958359837056,328.2027630461799,325.60095857161593,7.840264736819127,604.5983395173652,0.6981425603610627,104.64662042297486,7.142122176458065,499.95171909439034,7.739895899592639,7.739895898675317,-1.185186764894377e-10,True,0.011624158091763093,28.78868127833149,576,11,True,True,0.4435600342291313,0.015827017066537677,3.2547692161390387,0.5596989923951128,0.6926277550360851
p1g_g063_t1_b0_p1,p1g_g063,train,complete_factorial_2x2x2,1400.0,20.0,6.0,4,20.065848156068856,distributed,offset,48.04694712913249,42.00188689402627,8.007824521522082,5.923189707842955,0.0768102926531424,0.9871982846404924,0.0128017154421904,-8.26828559323071e-11,6.977331506923514e-11,346.43937539604127,342.3041445677533,338.4014378560817,7.840264736844479,604.5983395187777,0.6981425603864155,104.64662042438808,7.142122176458064,499.95171909438966,7.739895899340212,7.739895898700254,-8.268294932031903e-11,True,0.01743623713730358,43.183021916015484,576,11,True,True,0.6653400513396451,0.015827017066995186,4.882153824203385,0.839548488594346,1.038941632557112
p1g_g063_t1_b1_p0,p1g_g063,train,complete_factorial_2x2x2,1400.0,120.0,4.0,4,20.065848156068856,distributed,offset,31.04364204917522,24.480233219755416,7.760910512293805,3.817234314762972,0.18276568570948837,0.954308578690743,0.04569142142737209,-1.1811512878878716e-10,6.932796733724658e-11,329.9844940660464,327.2630572878718,315.22857480712,7.855031049595987,164.0597574410531,0.7129341700742847,80.73681447173496,7.142096879521703,83.32294296931816,7.496123516511602,7.496123515626196,-1.181152382163887e-10,True,0.011276733434783637,26.265762460361152,576,11,True,True,0.7982708303755933,0.032185382552847155,4.34519401264572,0.5244257754783348,1.959750365350942
p1g_g063_t1_b1_p1,p1g_g063,train,complete_factorial_2x2x2,1400.0,120.0,6.0,4,20.065848156068856,distributed,offset,46.56546307230229,36.720349828354415,7.7609105120503825,5.725851471938906,0.2741485285548934,0.9543085786564843,0.045691421425815566,-8.229993538518461e-11,6.97479840372626e-11,344.97674109760527,340.8945859303396,322.8428622099016,7.855031049622232,164.05975744130055,0.7129341701005335,80.7368144719833,7.142096879521699,83.32294296931725,7.496123516267545,7.4961235156506145,-8.229993880726864e-11,True,0.01691510015507447,39.39864368919666,576,11,True,True,1.1974062455318217,0.03218538255312062,6.517791018752575,0.7866386632210833,2.93962554792364
p1g_g064_t0_b0_p0,p1g_g064,train,complete_factorial_2x2x2,1000.0,20.0,4.0,3,16.234956370312567,mixed,partly_aligned,50.72491629726221,38.71722296507095,12.681229074315553,3.92937630297721,0.07062369750300872,0.9823440757443025,0.01765592437575218,-1.2005467106557255e-10,6.949831473720786e-11,346.4476295171005,339.2952010667117,335.31450975397314,11.82061119519351,657.6776798626513,1.8202452244061122,157.64000125670367,10.000365970787398,500.03767860594763,11.611907379275124,11.61190737788106,-1.2005465473892442e-10,True,0.004400390124601472,40.50836312643672,663,11,True,True,0.6167252033537814,0.015900193731543333,6.3162663603664555,0.4461131600580188,0.7734470247179388
p1g_g064_t0_b0_p1,p1g_g064,train,complete_factorial_2x2x2,1000.0,20.0,6.0,3,16.234956370312567,mixed,partly_aligned,76.0873744438507,58.075834445607,12.681229073975118,5.894064454259,0.10593554625088508,0.9823440757098334,0.017655924375147514,-8.498091119690798e-11,7.029587678472196e-11,369.6714442735991,358.94280159799945,352.97176462914575,11.820611195260192,657.6776798658079,1.8202452244727694,157.64000125985868,10.000365970787422,500.0376786059493,11.611907378933182,11.611907377946393,-8.498081191346967e-11,True,0.006600585187527486,60.76254468764937,663,11,True,True,0.9250878050238645,0.01590019373197244,9.474399540548404,0.6691697400884209,1.1601705370376862
p1g_g064_t0_b1_p0,p1g_g064,train,complete_factorial_2x2x2,1000.0,120.0,4.0,3,16.234956370312567,mixed,partly_aligned,48.87418706946073,33.435715079196065,12.218546767365183,3.751073624835855,0.24892637564160114,0.9377684062089637,0.062231593910400285,-1.19364018669188e-10,6.944392005274482e-11,344.61342089249985,337.5121741501208,320.74591094771955,11.893507127429979,179.22335782019857,1.8931237967076104,95.88180394007031,10.000383330722368,83.34155388012827,11.153355223124962,11.153355221793653,-1.1936393759759623e-10,True,0.004558554703748996,36.578392868283416,663,11,True,True,1.1483659425046848,0.033853936328784605,11.05711254373216,0.39762768002600524,2.732359556569179
p1g_g064_t0_b1_p1,p1g_g064,train,complete_factorial_2x2x2,1000.0,120.0,6.0,3,16.234956370312567,mixed,partly_aligned,73.31128060224319,50.15357261706917,12.21854676704053,5.626610437056257,0.3733895634496842,0.9377684061760428,0.0622315939082807,-8.432358515146159e-11,7.018310057287773e-11,366.9201313367935,356.268261223206,331.1188664205196,11.89350712749982,179.2233578210636,1.8931237967774288,95.88180394093479,10.000383330722391,83.34155388012879,11.153355222798913,11.153355221858423,-8.43235361446337e-11,True,0.006837832056135085,54.86758930062803,663,11,True,True,1.72254891371192,0.03385393632906006,16.585668815127974,0.5964415200401731,4.098539334713905
p1g_g064_t1_b0_p0,p1g_g064,train,complete_factorial_2x2x2,1400.0,20.0,4.0,3,16.234956370312567,mixed,partly_aligned,39.6264475431459,28.00952181795834,9.906611885786475,3.9487714082505905,0.05122859222303589,0.9871928520626476,0.012807148055758973,-1.1840659182305036e-10,6.936427847957743e-11,335.35188581578757,328.20694415507387,325.616956724044,8.952629099249222,690.0811496414874,1.8094087811173387,190.02921355637218,7.143220318131884,500.0519360851152,8.837971453946892,8.837971452900417,-1.1840668553667496e-10,True,0.004321022105614247,29.746041274916184,663,11,True,True,0.5832524201215287,0.020765320231574194,6.3239889692462725,0.4515304145331811,0.561498200421056
p1g_g064_t1_b0_p1,p1g_g064,train,complete_factorial_2x2x2,1400.0,20.0,6.0,3,16.234956370312567,mixed,partly_aligned,59.439671313228985,42.01428272547047,9.906611885538164,5.923157112163535,0.07684288833188918,0.9871928520272558,0.012807148055314863,-8.257071878089069e-11,6.995391079901636e-11,353.0278287221804,342.31041623109417,338.4254350847334,8.952629099316779,690.0811496458844,1.8094087811848565,190.0292135607703,7.143220318131922,500.0519360851141,8.837971453696733,8.837971452966976,-8.257071110889941e-11,True,0.006481533158648745,44.61906191090844,663,11,True,True,0.8748786301783704,0.02076532023220278,9.485983453864435,0.6772956218018749,0.8422473006041855
p1g_g064_t1_b1_p0,p1g_g064,train,complete_factorial_2x2x2,1400.0,120.0,4.0,3,16.234956370312567,mixed,partly_aligned,38.63518446197821,24.487002904120438,9.658796115494553,3.817156755214503,0.1828432452575705,0.9542891888036258,0.04571081131439263,-1.180184144855545e-10,6.954389385085973e-11,334.37324725723954,327.2668393557296,315.23898311520185,9.004934683461265,187.99298387434598,1.86170187844712,104.64846057114845,7.143232805014145,83.34452330319753,8.593311814309885,8.593311813295717,-1.180183294643863e-10,True,0.004436017420914595,27.24086994684296,663,11,True,True,0.925283112522195,0.03721305291394181,8.64555290598355,0.4149733921498182,2.01017611447935
p1g_g064_t1_b1_p1,p1g_g064,train,complete_factorial_2x2x2,1400.0,120.0,6.0,3,16.234956370312567,mixed,partly_aligned,57.95277669152733,36.7305043549002,9.658796115254555,5.725735132616228,0.2742648678769648,0.9542891887693713,0.04571081131282747,-8.21987293046315e-11,6.939344409565962e-11,351.559870884409,340.90025903212654,322.8584746720203,9.004934683531204,187.99298387549499,1.861701878517009,104.6484605722967,7.143232805014195,83.34452330319829,8.593311814068167,8.593311813361808,-8.219874138011923e-11,True,0.006654026131172941,40.86130491893493,663,11,True,True,1.3879246687517683,0.037213052914388485,12.968329358621588,0.6224600882285927,3.015264171614888
p1g_g065_t0_b0_p0,p1g_g065,train,complete_factorial_2x2x2,1000.0,20.0,4.0,6,22.374611646545112,edge_balanced,offset,43.76266381954906,38.73207437337774,10.940665954887265,3.9293371629206524,0.0706628375600392,0.9823342907301631,0.0176657093900098,-1.2017289593990732e-10,6.920642510112121e-11,341.6893438542164,339.2963796398818,335.3353325648941,10.60976498723998,589.9755132079823,0.6089994610072915,89.92012645860135,10.000765526232689,500.055386749381,10.422335963554104,10.422335962301622,-1.2017292154928948e-10,True,0.07828448659336118,39.52488863506284,360,9,True,True,0.4986838528623179,0.012865519743672905,3.4150979039683875,0.5393660251689312,0.7594154595631721
p1g_g065_t0_b0_p1,p1g_g065,train,complete_factorial_2x2x2,1000.0,20.0,6.0,6,22.374611646545112,edge_balanced,offset,65.64399572727092,58.09811155806472,10.940665954545153,5.894005744174387,0.10599425633640837,0.9823342906957312,0.017665709389401395,-8.513255147131933e-11,6.970489959287234e-11,362.5340157792603,358.944569457757,353.0029988455156,10.609764987261624,589.9755132088252,0.6089994610288787,89.92012645944524,10.000765526232746,500.05538674938,10.42233596321005,10.422335962322771,-8.513250640464952e-11,True,0.11742672988572167,59.28733295057312,360,9,True,True,0.748025779284364,0.012865519743959391,5.122646855940445,0.8090490377548463,1.1391231893072131
