sample_id,role,driver_category,input_fingerprint,full_fingerprint,provenance_source_id,grid_shape,bottom_node_count,bottom_q_nonzero_count,bottom_mask_matches_bc,bottom_mask_matches_metadata,bottom_temperature_label_pass,is_clean_role,is_hard_role,P_array_W,P_bottom_W,P_operator_W,P_identity_error_W,bottom_q_abs_max_W_m3,bottom_temperature_label_max_abs_error_K,T_bottom_K,T_inf_K,T_inf_minus_T_bottom_K,cv_weight_sum_m3,Lx_m,Ly_m,Lz_m,top_area_m2,s_y_cv_rms_deltaT_K,target_cv_mean_deltaT_K,target_max_deltaT_K,q_operator_cv_rms_W_m3,q_active_cv_fraction,q_rms_to_mean_concentration,source_z_centroid_m,source_z_centroid_normalized,harmonic_kx_W_mK,harmonic_ky_W_mK,harmonic_kz_W_mK,anisotropy_xy_over_z,top_h_W_m2K,R_top_K_W,R_z_K_W,R_series_K_W,R_centroid_bottom_K_W,R_centroid_top_K_W,operator_1d_face_conductance_min_W_K,operator_1d_face_conductance_max_W_K,operator_1d_top_robin_conductance_W_K,raw_constant_unitless,pred_constant_K,log_residual_constant,raw_power_only_W,pred_power_only_K,log_residual_power_only,raw_q_rms_lz2_over_kz_K,pred_q_rms_lz2_over_kz_K,log_residual_q_rms_lz2_over_kz,raw_legacy_p_array_r_series_K,pred_legacy_p_array_r_series_K,log_residual_legacy_p_array_r_series,raw_source_centroid_two_path_K,pred_source_centroid_two_path_K,log_residual_source_centroid_two_path,raw_legacy_z_collapsed_1d_K,pred_legacy_z_collapsed_1d_K,log_residual_legacy_z_collapsed_1d,raw_z_collapsed_1d_operator_K,pred_z_collapsed_1d_operator_K,log_residual_z_collapsed_1d_operator,selected_or_best_physics_candidate,selected_or_best_physics_prediction_K,selected_or_best_physics_log_residual
sample_0489,train,source_driven,61504b0a961b6842ad866b8cc892f8b569bf99a8ffc43372483c9d21dfdefb00,d583120c368aa41091731534ace03639538d6795c80f8c5318e4d7e9da2b7219,sample_0489,16x16x4,256,0,1,1,1,1,0,1.1110453939372249,0,1.1110453939372249,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.34756215926574519,0.14788253124304596,2.0721509518938888,31690113.911052182,0.037037037037037035,5.7045579026706639,0.0013333333333333331,0.66666666666666652,19.930590535224844,25.167411116617675,15.349937769054122,1.4590586043419429,1720.1986437245612,5.8132821092964448,1.3029368783709681,7.1162189876674127,1.0096745753787526,5.8897532220754423,24.442394287660314,29.299031405590064,0.17201986437245612,1,0.34961547520982422,0.0058903836826235253,1.1110453939372249,0.4497998379467677,0.25785915465333742,8.258043618897343,0.52675896826611546,0.41579955360541876,7.9064423284965004,0.2768969476011357,-0.2272981179473148,0.95762890872981954,0.60703292100999739,0.55763950059671974,0.77511091927154829,0.73834600774466086,0.75346903531598319,0.064568766548076778,0.18504393537449665,-0.63035023920020994,z_collapsed_1d_operator,0.18504393537449665,-0.63035023920020994
sample_0490,test_iid,source_driven,c645e239ab58062d826805218db5e76cd3eb2ba189d81cf92e79a83f039638af,0e412331dc73afeba90cfee43a4196111bfef3089b0cc9a443790def826c8917,sample_0490,16x16x4,256,0,1,1,1,1,0,0.23719556905531181,0,0.23719556905531181,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.46639174930881699,0.1445444233149448,5.8231491464121632,6389239.472333841,0.044444444444444425,5.3873177292312162,0.0013333333333333333,0.66666666666666663,4.9426817157815188,5.3928059769229382,4.4919854389600129,1.1493449194267127,477.67419210020614,20.934771367975028,4.4523741832587982,25.387145551233825,2.7967317467854951,22.656616905662954,4.0600191604695723,4.1682419366425698,0.047767419210020617,1,0.34961547520982422,-0.28819203644259261,0.23719556905531181,0.1439165655916316,-1.1757922186765786,5.6894569754554514,0.40039470267084093,-0.15257512745786914,6.0217184357149343,0.23646106180191231,-0.67924239388557084,0.59048316366174991,0.39996696059343367,-0.15364399953849051,0.39491158033549661,0.40902318396449588,-0.13125410577254576,0.085844105154716577,0.23723051228893646,-0.67599365058565519,z_collapsed_1d_operator,0.23723051228893646,-0.67599365058565519
sample_0491,train,source_driven,7417af2eacc8493d4b34c98250c6ff2211b9807c7dabdb0b9181cbf01352a9ff,25357c44486155dcf65f1849dd6fefe3361a7a5e6a29ddf1fd6a5597d01258b6,sample_0491,16x16x4,256,0,1,1,1,1,0,1.3772620278030667,0,1.3772620278030667,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.18192716165870307,0.081106811226795611,1.0962269751988742,38945562.913735226,0.037037037037037028,5.6555052165141113,0.0013333333333333331,0.66666666666666652,6.8514401966463589,10.221984961190245,4.4803494936119348,1.8678700633295675,970.57149710588635,10.303207986035707,4.4639374737430471,14.767145459778753,2.7567298276412466,11.751016799986616,2.554040797977529,20.53317052909928,0.097057149710588639,1,0.34961547520982422,0.65322751197135231,1.3772620278030667,0.52706194352705271,1.0637116852289539,34.770111545328021,1.5179229910466858,2.1214918298282917,20.338228700797735,0.47884774654650586,0.9677762936823906,3.0752913317121502,1.6611361026450477,2.2116506501353683,2.1246094250456879,1.7857415098728029,2.2839826233429705,0.10070318537080518,0.27267855111222739,0.40468723666629336,z_collapsed_1d_operator,0.27267855111222739,0.40468723666629336
sample_0492,test_iid,source_driven,e8e8a6a81b60d3bff2539e7805c8cf7088edd335078be376f66b3d5d66c17ca5,d60825566d8a88465610c4692a5e28f4f3ad7fbc1fc46f0170eae58ca41f804d,sample_0492,16x16x4,256,0,1,1,1,1,0,1.5509265438297475,0,1.5509265438297475,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.42070282246863777,0.19669768600288184,4.1207337230905523,36976057.238481492,0.084444444444444433,4.7682538396919121,0.0011910739118670135,0.59553695593350675,11.044373731845221,11.712826139387888,9.1164081493469471,1.2476065177101809,2826.5205209766314,3.5379187682475264,2.1938464878223667,5.7317652560698935,1.1858188059519075,4.5072213790146307,8.936289285490771,10.917762360759959,0.28265205209766314,1,0.34961547520982422,-0.18509279127973829,1.5509265438297475,0.57533760554834923,0.31303030902637913,16.223958661232281,0.86601944535173792,0.72198066297137342,8.8895468786399068,0.29636386862283398,-0.35033871429700231,1.4560430065961376,0.87142447000264833,0.72820249498491851,0.93453299759667241,0.86977692022261632,0.72631006567607814,0.19620124838217598,0.48789499717364976,0.14817351341893595,z_collapsed_1d_operator,0.48789499717364976,0.14817351341893595
sample_0493,train,source_driven,b5d2a3699a7f5e3045b5b2e8c5bfb1663417517b0ab016291d027eb8c7e92c99,c039a9835b198f6d37f2b504b1d1a06d0436f75b18107146c78c9ecfe816212d,sample_0493,16x16x4,256,0,1,1,1,1,0,6.5084132135780122,0,6.5084132135780122,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.0389685111846816,0.63693101300907007,4.525838041902432,77564875.234686732,0.35703703703703699,2.3835264507443683,0.0011617968775129005,0.58089843875645031,48.395260684296488,51.614227130889844,43.286263108791729,1.1546119184536123,283.84807781899832,35.230113505918148,0.46204034637348645,35.692153852291632,0.27747737707228315,35.417205198484893,18.465399703163499,20.091261987562586,0.028384807781899835,1,0.34961547520982422,-1.0891497755157096,6.5084132135780122,1.6580555567104995,0.46741715961142244,7.1676203639701832,0.474606147952221,-0.78349838590805687,232.29928575331419,1.9651312608459399,0.63733063769334386,1.7918987318819566,1.0423312595120156,0.003231395400899686,1.197345709079616,1.0806219135312036,0.03930831645315646,0.46459966308281692,1.0349123709111019,-0.0039116474629839193,z_collapsed_1d_operator,1.0349123709111019,-0.0039116474629839193
sample_0494,train,source_driven,b8f087f35d3607a74ab4c42855321d1e528fa92595ae457ec98db260b404d382,2362ff8976d878ae24979c361a671e6622471b986b04d63ed3a316ad87b2fe2f,sample_0494,16x16x4,256,0,1,1,1,1,0,0.96127593803624922,0,0.96127593803624922,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,2.631105702667071,0.84559833402522622,13.853836094227859,19867983.834820561,0.07259259259259257,4.1336692303789579,0.00066666666666666654,0.33333333333333326,5.8713345017243244,7.7862816943423674,4.4058250870461571,1.5346389484555845,714.85438548398213,13.988862911192243,4.5394448496839459,18.528307760876189,2.9338125721300887,16.444226766396135,9.7642064394683867,21.267825413860507,0.071485438548398214,1,0.34961547520982422,-2.0183255478094204,0.96127593803624922,0.40421489361888246,-1.8732128046426491,18.037923378516016,0.93630042219496712,-1.0332230672222236,17.810816423060576,0.44339252344025326,-1.7807040209302509,2.3932279193931021,1.3379495393613774,-0.67626592959021736,1.5938295291371616,1.3882794088365817,-0.63933903208107468,0.088819472733140864,0.24438745553540117,-2.3764045577018633,z_collapsed_1d_operator,0.24438745553540117,-2.3764045577018633
sample_0495,train,source_driven,262a13f7cb218036e304aa9e42725175f4fb033b1aed9a6af95f78046fc9b7ee,0217a28c79800b073cf1ecb9399b5cf8a70de3929f3659d3ea0aff4b9c48bbba,sample_0495,16x16x4,256,0,1,1,1,1,0,0.7653095098016568,0,0.7653095098016568,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.20138668237919866,0.17489500089513055,0.36012226554697691,5318982.7829645285,0.53925925925925922,1.3900213481844845,0.0009999999999999985,0.49999999999999922,28.648074140722741,29.875791229605692,26.83069946884077,1.0903738544077395,1628.5167250896732,6.1405571376304762,0.7454147821687076,6.885971919799184,0.33333333333333276,6.552638586465851,4.0848552079591229,4.5,0.16285167250896732,1,0.34961547520982422,0.55160705540534094,0.7653095098016568,0.34162066062127022,0.52847408912716332,0.79296967850452194,0.093848748179661878,-0.76354242844963494,5.2698997944494872,0.21886843656134103,0.083243950130219374,0.24275423924285766,0.18575122219980561,-0.080818589483928019,0.16170266266145478,0.18711089208396045,-0.073525405977968264,0.19338300700722719,0.48177600939249604,0.87225244236444266,z_collapsed_1d_operator,0.48177600939249604,0.87225244236444266
sample_0496,hard_challenge_test,source_driven,1b87c557bf62fccf56d334c23e0f8dc7c9c7f94fb3a3cdb767c18d10491b4f04,121d717cf3085ae8905909b09e637e2c72da7354ad55a43e35559044d55753c4,sample_0496,16x16x4,256,0,1,1,1,0,1,1.2530221862022097,0,1.2530221862022097,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,3.189453842534256,1.4089162020195889,18.873014040955468,32192031.653271087,0.044444444444444439,5.1383019403418642,0.0013333333333333329,0.66666666666666641,9.1144769265352998,12.222710173325261,6.4129622892694451,1.6458526297760783,419.16232010112196,23.857106234137461,3.1186835502627552,26.975789784400217,1.9246487028959383,25.354484513245289,2.8873079981757757,3.7868548503734294,0.0419162320101122,1,0.34961547520982422,-2.2107710636079867,1.2530221862022097,0.4915433032166211,-1.8700549319730093,20.079351913318895,1.0132008002823203,-1.146735263900579,33.801263090180399,0.64282982919790865,-1.6017249339979089,2.2414778453308335,1.264422434978365,-0.9252342481232696,1.253903178332995,1.1252011794418868,-1.0418878470624127,0.58215627566359707,1.2599601130321556,-0.92876962876323976,z_collapsed_1d_operator,1.2599601130321556,-0.92876962876323976
sample_0497,valid_iid,source_driven,62d44ae78a99a85f6bbe00cf13b31bd912e4323144f93e67a7975f8331342eba,544d08a6a62d6c982128a85ba9a1582c0a3e17188d3d1e0d45c051fe46d053ad,sample_0497,16x16x4,256,0,1,1,1,1,0,0.72645899101022104,0,0.72645899101022104,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,1.2061742300649378,0.65186804171784529,4.5807152081330855,12663598.564524399,0.10666666666666665,3.4863904834915118,0.0010278187571901565,0.51390937859507824,6.3295531742528013,5.4578644976143238,6.9383722538447374,0.84711096699155808,793.76036477573427,12.598260688949059,2.8825204627666765,15.480781151715735,1.6215978473451467,13.866774917520532,2.2640714076735402,2.5395541783891504,0.079376036477573436,1,0.34961547520982422,-1.2383749279503289,0.72645899101022104,0.32873547347794724,-1.2999554408499778,7.3006163989008579,0.48107375211497494,-0.91918824707418845,11.24615265552546,0.33964809410187324,-1.2672987719639055,1.0546878334322021,0.65976365259769643,-0.60332716746445603,0.66468754420611986,0.64535481833254604,-0.62540856474144946,0.3410473229941427,0.79028181871110914,-0.42281922183349913,z_collapsed_1d_operator,0.79028181871110914,-0.42281922183349913
sample_0498,train,source_driven,c33da116b895c47b3ca4bf6d50abe3ecdd2f5a19ab610ba29c30830a3a4d220c,3e045d635de4a8b996e37f23dfc98dd9a209b832cb5ec0bee66ad16c91265392,sample_0498,16x16x4,256,0,1,1,1,1,0,0.58292670394164647,0,0.58292670394164647,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.11076494850947892,0.055524816519293897,0.51100152457109971,12550489.196314808,0.088888888888888878,4.3060265077755542,0.00076463642474178587,0.38231821237089292,58.382537435847723,61.66273322720788,52.151064668762075,1.1505081242852204,2802.9335187911729,3.5676907543325256,0.38350127896774816,3.9511920333002739,0.14689937111845791,3.804120381726857,9.5725423284127782,11.303755824769707,0.2802933518791173,1,0.34961547520982422,1.1494235332042251,0.58292670394164647,0.27944588136479481,0.92539827217350212,0.96262573169152688,0.10824755621115144,-0.022989583860637763,2.3032553486122209,0.13545512005740296,0.20122999309486173,0.082447774686874281,0.073159184819774237,-0.4147726940418478,0.054165528840421202,0.071789995220825825,-0.43366525105499032,0.057395532002289265,0.1669784758777598,0.41045454207880144,z_collapsed_1d_operator,0.1669784758777598,0.41045454207880144
sample_0499,train,source_driven,748329bb40101a3c340b8d5413395a0e91d35ee1e0f11bbe2342c32117de3dc5,6d6f6fba25dcc4aeede3b010207e2b017b99a241b96114a4b1d75b0c55e37868,sample_0499,16x16x4,256,0,1,1,1,1,0,1.8708040887577391,0,1.8708040887577391,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,2.5012448063501078,1.5828969356602007,9.6100917268323087,35110827.629889816,0.094814814814814796,3.7535547245039744,0.0011059304881839392,0.55296524409196957,11.273709383876838,13.737013924701619,8.8913993375821772,1.3996178442275236,312.66096274332557,31.983525900575422,2.2493647220931781,34.232890622668599,1.2663503103096296,32.970856302369427,1.7016513889618075,2.3365520419182699,0.031266096274332557,1,0.34961547520982422,-1.9677099011980226,1.8708040887577391,0.66072655188684082,-1.3312037437372357,15.795411406833713,0.84911895627329614,-1.0803445195815506,64.043031746884878,0.93109069500832065,-0.98818712017656585,2.2814663856352584,1.2838624623851991,-0.66691544748395004,1.5241516730491043,1.3349744059662803,-0.62787641038430697,1.3755780300190736,2.6676046324765328,0.064392397853501857,z_collapsed_1d_operator,2.6676046324765328,0.064392397853501857
sample_0500,hard_train_holdout,source_driven,b6bc3d0ff841b0c234bc407e11492bf2c2acbcf5b7a9abf883dce7a82f018139,5097e488849cf433d75fc5b9a5744c461a1044aa3cafed6b6092c4c9e4dad1e1,sample_0500,16x16x4,256,0,1,1,1,0,1,4.6003182205374289,0,4.6003182205374289,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,5.5102516009971421,3.7133108007312683,18.098120464379519,51547098.076947019,0.37481481481481477,2.2410231469128705,0.0011098563370717184,0.55492816853585925,7.4936518403988428,7.803041103402057,6.4123149134876547,1.1925150271885259,597.41001332344649,16.738922644381343,3.1189984069453645,19.857921051326709,1.6424882291479175,18.197946211420749,1.8653307994937915,3.0519889418383395,0.059741001332344654,1,0.34961547520982422,-2.7575316554413476,4.6003182205374289,1.2834968111419809,-1.4570220479110254,32.155063356930846,1.4330139991292412,-1.3468303668306723,91.352756034412039,1.1439690266133469,-1.5721064667828304,6.9304484864858056,3.3487362060908286,-0.49802726198884434,4.4920506107883282,3.4405089721329061,-0.47099086727910222,2.9721407353589764,5.2237983049561629,-0.053385502818065325,z_collapsed_1d_operator,5.2237983049561629,-0.053385502818065325
sample_0501,train,source_driven,34570b65f10d706e7c7ddf8802f49041a7bdb5897cb63207ab1596f2e8cf60e7,3455c579b3780a378f7a13a8087f35508866ccfa8ad28aa02978019e23155c6d,sample_0501,16x16x4,256,0,1,1,1,1,0,0.065907342851224252,0,0.065907342851224252,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.019662159429809988,0.011413306347254017,0.094742539712569851,1391677.273446392,0.07259259259259257,4.2231326988493256,0.0013333333333333324,0.66666666666666619,33.799092426408613,33.649006088955922,28.177407300807779,1.1968441739180746,1552.1270656437673,6.4427714852407094,0.70978851199793136,7.1525599972386411,0.47101710654331447,6.6901808039037283,6.0521997979519702,6.2976858834772091,0.15521270656437675,1,0.34961547520982422,2.8781379608395956,0.065907342851224252,0.055932726730137335,1.0454537127589896,0.19755930822017057,0.033735073305969157,0.53984209963509566,0.4714062240019587,0.054000342147069474,1.0102944351646206,0.029001646966135781,0.029699457649819593,0.41243283725666235,0.019195561673166325,0.028937645385362077,0.38644740851359294,0.015394098112796965,0.052979513356275688,0.9912093509420542,z_collapsed_1d_operator,0.052979513356275688,0.9912093509420542
sample_0502,train,source_driven,59cf01c61f93609ab54b573079bd5b5ece9929bc69168ff842db96b05169ccae,eeb40fae50536c8943cb408e796ec34d8f07ce22ac6025a436f843d898735a04,sample_0502,16x16x4,256,0,1,1,1,1,0,0.75452270128012711,0,0.75452270128012711,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.72025431464797618,0.43254374724722888,2.085973880640779,5306204.0969737284,0.5392592592592591,1.4065061496416733,0.0010000000000000037,0.50000000000000189,3.7982273928596664,6.2468210826550132,2.2701678455255663,2.145665638967079,398.04595015247827,25.122727655360716,8.8099212749486373,33.932648930309355,2.0744846917662851,31.858164238543054,1.5596437919574648,20.242415879406447,0.039804595015247829,1,0.34961547520982422,-0.72277045615727964,0.75452270128012711,0.33806065235628574,-0.75637904020749736,9.3494480726296949,0.5771652696087336,-0.22147570980693718,25.602953932487232,0.54721308608801422,-0.27476608377637923,1.4695539290818478,0.87839710204978194,0.19849440719287123,1.2383347875297652,1.112955363722687,0.43516988156606118,0.1070155630011496,0.28753023626391327,-0.91827634011221815,z_collapsed_1d_operator,0.28753023626391327,-0.91827634011221815
sample_0503,train,source_driven,f65905c8a5cc11d1a4489db2245544424557d582d2196c6dd80b8a148d04e3eb,c0f61ce8076284ce48d7030d3d888ef032e03d4b73717f118dc942f17bc9f253,sample_0503,16x16x4,256,0,1,1,1,1,0,0.96725989596019779,0,0.96725989596019779,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.090811048441445899,0.039014433740861318,0.51668819738318916,34270346.059565485,0.059259259259259255,7.0860678092200562,0.001307130695131814,0.65356534756590701,36.11880716400762,38.27379370620713,30.929233911264671,1.2021213000816193,1274.084018693932,7.8487759467001519,0.64663741938709451,8.4954133660872468,0.44167292486992787,8.0626940929259714,14.384489149198268,15.419565764236474,0.1274084018693932,1,0.34961547520982422,1.3480529512004948,0.96725989596019779,0.40607032287047751,1.49774539656784,4.4320976274920216,0.33314843396075583,1.2998071812188547,8.2172726486204244,0.28315652025899746,1.1372188627981723,0.40502529492114342,0.28890486696300288,1.1573164967864464,0.26467938582372691,0.288096993959159,1.1545162509416385,0.097987981114481107,0.2662540203017274,1.0756698595589091,z_collapsed_1d_operator,0.2662540203017274,1.0756698595589091
sample_0504,train,source_driven,d4a85c22050fbf1543cebf68d7f4ff23e632f783e16937cf352de1357b9325d3,01c9cc4bd36e0e38a064210608bf84b19b82852ecb2cb1edd94b3b7ea984336f,sample_0504,16x16x4,256,0,1,1,1,1,0,0.47301293696443103,0,0.47301293696443103,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.14916734201050091,0.078933039827760607,1.1501411615982988,25303969.241816346,0.013333333333333332,10.699060116285624,0.0013333333333333333,0.66666666666666663,38.83987496129479,39.048664167791607,38.608508840458612,1.0086929232189954,2286.7695389277819,4.3729811114629369,0.51802052450784131,4.8910016359707784,0.32552753071738422,4.5456546196322174,5.7957340029178219,13.817047621228904,0.2286769538927782,1,0.34961547520982422,0.85176513179476843,0.47301293696443103,0.2395149644538565,0.47354712047982817,2.6215950837551976,0.22633384262155995,0.41694231257569964,2.3135070485283751,0.13580431254469638,-0.093853805272545762,0.14368876364158256,0.1181474615750675,-0.23313525784369207,0.09275801199461374,0.11499873116247276,-0.26014768154867046,0.088830395715007698,0.24441367266237249,0.49379339304178915,z_collapsed_1d_operator,0.24441367266237249,0.49379339304178915
sample_0505,train,source_driven,32bb684edc896dd5013d03a7ad0f27db32b4a0931185292bd6f0d02c72f1aedf,c1683971181a85d7f666c35141266f195eddd660d102863381f8c26df896932b,sample_0505,16x16x4,256,0,1,1,1,1,0,0.41680946802346708,0,0.41680946802346708,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.0208168987301302,0.0098855176454047296,0.089361969086951376,8600407.3414847832,0.10666666666666662,4.1267811800285532,0.0012127820185213736,0.60639100926068679,91.190681277176566,80.109266438519711,97.160901260305025,0.87968071864694952,232.31134781115531,43.045680265817005,0.20584411775285763,43.251524383569866,0.12577743919259832,43.126082199235498,44.046609604622525,47.066406545633292,0.023231134781115534,1,0.34961547520982422,2.8210688124700587,0.41680946802346708,0.21816815208878665,2.349501009510246,0.35406865230462692,0.051835840508286261,0.91231671591021468,18.027644869519772,0.44651382647286808,3.0657052703757555,0.052272773707487008,0.04937525354307238,0.86368426245170871,0.033603299308629139,0.047256247812778755,0.81981977823420726,0.013007570897772405,0.045739417174873245,0.78719535057529477,z_collapsed_1d_operator,0.045739417174873245,0.78719535057529477
sample_0506,train,source_driven,2ae3b603977b4318d9a78d47571dfe73ba267714b88bf7eb3b7ba5b0bfc56751,3e98f8c1d7baf402e11df25f44d0daa574bb2ccc24961c2ce2b0710ee724d9ea,sample_0506,16x16x4,256,0,1,1,1,1,0,0.42385041468014761,0,0.42385041468014761,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.5693039948924874,0.15841796618377615,5.3283345840377478,8452539.6060723178,0.07407407407407407,3.9884540929143135,0.0010883321723277274,0.54416608616386364,3.720805755952266,2.5652978603965844,4.8100369432216503,0.6423015745804953,1319.2056651457292,7.5803191755512405,4.1579722226841085,11.738291398235349,1.4141350630492393,10.18642416207657,5.2762623745419219,6.306322844768701,0.13192056651457293,1,0.34961547520982422,-0.48758064485732333,0.42385041468014761,0.22088193091851469,-0.94678624361505259,7.0290849786371945,0.46783540727169876,-0.19629801293837784,4.9752796767784622,0.21168925572810771,-0.9892951286276197,0.52631571010516021,0.36217249767696069,-0.45229394188401811,0.36346094379063365,0.38034662178546436,-0.40333155358706935,0.097552143034773386,0.26522066750687928,-0.76385236608259488,z_collapsed_1d_operator,0.26522066750687928,-0.76385236608259488
sample_0507,train,source_driven,f15213974807aa6cb5f0023e42ab102b46f904cfb41e1a7280b130b212222ab4,5c22f070ca79573ac2ffd287fa5ad11d56a34bc9b295437b5d3a1d9f74697b30,sample_0507,16x16x4,256,0,1,1,1,1,0,3.6760069681108094,0,3.6760069681108094,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,2.0113890853821181,1.2716916496010211,10.879969613688047,40876025.768016972,0.26370370370370366,2.2239362505356826,0.00098245675198428673,0.49122837599214336,11.927006898934298,15.914076796919243,8.8285239578041388,1.5605164823737965,1834.0567770092182,5.4523939091498139,2.2653843491380714,7.7177782582878853,1.0110888642460159,6.7103225583471104,3.7341559758814649,3.8058108895359721,0.18340567770092184,1,0.34961547520982422,-1.7497469413410554,3.6760069681108094,1.0876945359170134,-0.61476521905014725,18.519981805966033,0.95465794876751553,-0.74522774212394594,28.370606655800373,0.58076404879285815,-1.2422362874836708,3.2300731390311999,1.7330308045491138,-0.14895378478586657,2.0625544032889698,1.7399744064654947,-0.14495516644455345,1.0550214292633733,2.1164554653230625,0.050917168460849302,z_collapsed_1d_operator,2.1164554653230625,0.050917168460849302
sample_0508,train,source_driven,a7d9d606a034acaa70f3893aac4f575e3f137e928996e52402ff27ebbabfce77,f1ea52373d5fba9970a874d55cb5ecd7a9d3abd39d1c868bf3cf59d4946ee286,sample_0508,16x16x4,256,0,1,1,1,1,0,0.60749172220730896,0,0.60749172220730896,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.066104633543056845,0.032593739813561201,0.34460670885823674,11050771.53907083,0.082962962962962947,3.6381636605411103,0.00066666666666666654,0.33333333333333326,38.013225598264569,37.868174467740012,38.144238608471333,0.99466215866139984,231.12825317863903,43.2660216242408,0.52432557915989608,43.790347203400692,0.16528578721951392,43.61936777268091,5.5488652357629835,16.117010588679044,0.023112825317863905,1,0.34961547520982422,1.6655950648879529,0.60749172220730896,0.28808925549532061,1.4720315036484808,1.1588404374774017,0.12408857670269277,0.62975679545350483,26.602273438649902,0.55949539570630147,2.1357964550294306,0.1000307036727375,0.086438713671298864,0.26819680696565584,0.068351533051207572,0.088013512327249604,0.28625150847596414,0.034301669903704604,0.10657168603051081,0.47757902359335608,z_collapsed_1d_operator,0.10657168603051081,0.47757902359335608
sample_0509,test_iid,source_driven,f085aa447ca91671ed1ed139872dde657a188cb656226240fb287197b5399c37,e3a56ebd572329863a14835a3580fc9d4d0c9289611895710457a92b9aef68bd,sample_0509,16x16x4,256,0,1,1,1,1,0,0.23002785323167763,0,0.23002785323167763,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.05107507709093112,0.039065728597915274,0.15274388706268383,1656477.4839766806,0.5392592592592591,1.4402407888477082,0.0009999999999999972,0.49999999999999861,19.732232734554081,11.976058566063315,29.352143128264167,0.5237273494391359,743.89268540740636,13.442799205000002,0.68138125085460377,14.124180455854606,0.39133482599565855,13.732845629858947,8.4207396933883611,10.361119319018815,0.074389268540740641,1,0.34961547520982422,1.9235372582062451,0.23002785323167763,0.14069424965803659,1.0132924436918385,0.22573854000890348,0.037214682839795121,-0.31659326666973264,3.2489549089170531,0.1653511050486656,1.1747744724240883,0.087523808174080675,0.07702953401692933,0.41089225690551068,0.052583354172810952,0.069949933333580336,0.31448309798308277,0.030888102124522549,0.097259098333960445,0.64408188418594925,z_collapsed_1d_operator,0.097259098333960445,0.64408188418594925
sample_0510,train,source_driven,f9525106ab4ebe56dbf7fe9d96a526df2c53419b9899172c3a0ed00ab66e4885,6ddc53c3f06360713739391d12fcbfeed0acddedb8a3d573031b680f83065c20,sample_0510,16x16x4,256,0,1,1,1,1,0,1.2749089178792745,0,1.2749089178792745,0,0,0,300,300,0,2.0000000000000004e-07,0.01,0.01,0.002,0.0001,0.18599862738670295,0.078711857636685062,1.2143587630092725,47218790.541704975,0.023703703703703699,7.4073982665758233,0.00066666666666666664,0.33333333333333331,8.3172740199621522,11.833882137329757,5.4960735677414725,1.8051013348666465,1526.4524355274516,6.5511376360342286,3.6389614792253764,10.190099115259605,1.4506653392148225,8.5360806111476304,6.3328001008760566,12.635709021102628,0.15264524355274517,1,0.34961547520982422,0.63109461423142921,1.2749089178792745,0.49786511049130927,0.98458988382294932,34.365471975375186,1.5048978125811061,2.0907409822159657,12.991448236118176,0.36927590176073144,0.6858047718552116,1.5808144574778291,0.93548971487328758,1.6153308573528775,1.0219996063293189,0.94067786291073308,1.620861452085711,0.13414808960954594,0.35017974103505312,0.63270727443378383,z_collapsed_1d_operator,0.35017974103505312,0.63270727443378383
